Fecha,Medidor [W],Refrigerator,Clothes washer,Clothes Iron,Computer,Oven,Play,TV,Sound system
2018-08-07 00:25:00,1331.366,1092.6239270725548,6.521897201694318,46.065795731947226,3.4515809884687343,18.033859484274036,6.287693351248698,77.3044927073007,17.471823382065896
2018-08-07 00:26:00,1323.506,1084.9984818386317,6.581726656110584,45.81183229200075,3.4551915259290036,17.736296007074174,6.30619002335815,77.57908662986613,17.432218174798948
2018-08-07 00:27:00,1342.349,1102.61006934497,6.637272141657558,46.2961372229636,3.4458702113885207,18.811982876758716,6.2711000383527145,77.13853981581228,17.532974266005436
2018-08-07 00:28:00,1377.07,1135.2472590018256,6.689392443570285,47.21700742966724,3.4280635732179507,20.71422773633449,6.202441131426023,76.25151768228362,17.71509056183559
2018-08-07 00:29:00,1365.308,1123.9239139043214,6.750677975356278,46.8559951109937,3.4339217906571937,20.21226466673261,6.229557602929763,76.6406533565935,17.655937595381953
2018-08-07 00:30:00,1280.86,1043.9259129520817,6.8208557507538865,44.48509603118716,3.4744228810136324,15.975462974933912,6.401223167244001,78.95890566756697,17.213166914516567
2018-08-07 00:31:00,1310.788,1071.991402844704,6.876695194121611,45.27743419701233,3.4604963860234363,17.61380301302646,6.345589151140628,78.24334354421471,17.374247248366956
2018-08-07 00:32:00,1298.923,1060.5848901324061,6.9366224934886676,44.9126863488291,3.4659382159846794,17.11086377461951,6.371868233185113,78.62178338715594,17.313290238125433
2018-08-07 00:33:00,1303.212,1064.437106000377,6.99498315276511,44.99482438757559,3.463800434242149,17.43696070511767,6.366291237471984,78.57500593961933,17.33791259164981
2018-08-07 00:34:00,1308.04,1068.7989541453387,7.053375792243696,45.09172694435043,3.4613801526640904,17.79130336985178,6.359594442778591,78.51337736104614,17.36531862139993
2018-08-07 00:35:00,1321.523,1081.3392404706156,7.110933376608384,45.427432015738326,3.454735450210697,18.59219953491916,6.335490760886776,78.21979740347017,17.43815543182096
2018-08-07 00:36:00,1312.501,1072.6151547133284,7.170817131455544,45.14165372832205,3.458960193003456,18.233868439618405,6.356418244555896,78.52661816038065,17.392571569055825
2018-08-07 00:37:00,1280.552,1042.2404544097687,7.23178125713139,44.22193218420652,3.473846230026277,16.69833172820428,6.422293574822795,79.43316721952807,17.22522852055387
2018-08-07 00:38:00,1276.579,1038.2896903797628,7.290789008555232,44.07551446732041,3.475559017248433,16.600524369582704,6.432947009504252,79.60303264500492,17.206008981628916
2018-08-07 00:39:00,1437.01,1188.997057682753,7.342395018512,47.961741575397845,3.3812680343590147,25.980328555427818,6.120302114922948,75.6181223864059,18.003768443939236
2018-08-07 00:40:00,1420.962,1174.4104676504514,7.391511134017869,47.97490532865664,3.4012428490774056,24.30910754898444,6.1406768976468795,75.77080303668731,17.958221853497026
2018-08-07 00:41:00,1430.036,1182.804412253794,7.4492381299979655,48.185637156901,3.395813465852513,24.895694259122223,6.123474763139568,75.57127972125488,18.005476030088623
2018-08-07 00:42:00,1393.884,1148.3784161671579,7.51595895073113,47.15794701298512,3.415776169430156,23.108789569334864,6.2043939773650685,76.67364833847547,17.824128509547837
2018-08-07 00:43:00,1384.877,1139.7145120511457,7.554860892625869,46.87824077583902,3.4207096080513213,22.712325284643455,6.226253589640966,76.98497775891944,17.78011317714705
2018-08-07 00:44:00,1417.613,1170.6355805614342,7.559171499347733,47.74793491695204,3.402869200919248,24.461058807086154,6.158259694326153,76.09469339408834,17.948347939100458
2018-08-07 00:45:00,1419.539,1172.351356624474,7.584535923505702,47.77017886269654,3.4019006176041136,24.61944348016398,6.1566024004082385,76.09002891267136,17.96001097754384
2018-08-07 00:46:00,1423.369,1175.8727913764399,7.608550823950128,47.84463543136228,3.399850015116535,24.876620521387387,6.150762269494561,76.029621834836,17.98124336502204
2018-08-07 00:47:00,1397.303,1151.0472288536207,7.653353679590988,47.09799433836329,3.4145096155836954,23.586138037321426,6.210006241792565,76.8373930598086,17.851432103613224
2018-08-07 00:48:00,1393.184,1147.0313982307994,7.682873281085304,46.95418747140337,3.4169076355038404,23.43167604459238,6.221480242910309,77.00790917078677,17.832517324677802
2018-08-07 00:49:00,1413.778,1166.444814590808,7.6955798967960565,47.489194703572515,3.405595059137908,24.55577288833395,6.179393701454196,76.4639131655571,17.938744893063078
2018-08-07 00:50:00,1408.13,1160.9782206843206,7.726275046915798,47.30342941122144,3.4088849187022197,24.321853475586924,6.194281962583725,76.67994745591126,17.91220891037777
2018-08-07 00:51:00,1410.234,1162.8618391928712,7.751648625640893,47.33045202632206,3.4078257642415735,24.48957651338059,6.192266326980683,76.67056403727894,17.92479702589531
2018-08-07 00:52:00,1420.733,1172.7071130446216,7.771159274128629,47.58766591054955,3.401997929700393,25.093080611720904,6.171819912598883,76.41553800970226,17.979609484974283
2018-08-07 00:53:00,1448.639,1198.2102025957108,7.792029476810391,47.8013325867195,3.3741688659963462,27.59844958381081,6.130884680493007,76.04166657692426,18.085306223108194
2018-08-07 00:54:00,1467.629,1211.5810283786336,7.880268845613047,45.5572824664554,3.30185566734044,33.870324571290645,6.189491394161328,77.64829770178345,17.995465330288745
2018-08-07 00:55:00,1460.228,1206.4937359611286,7.878213288930057,46.553226870182854,3.3337082033837544,31.195149198975965,6.163881310742349,76.96123462382123,18.043933774858374
2018-08-07 00:56:00,1317.584,1074.5214422914585,7.943661268600521,44.6295311685902,3.458158086502145,20.00440617159343,6.402119687540987,79.55886186523894,17.460913477933385
2018-08-07 00:57:00,1319.924,1076.6230989311418,7.969222595715305,44.66371091616666,3.4571942949111105,20.18164911561697,6.400079057018581,79.54874825081946,17.475295955268074
2018-08-07 00:58:00,1325.744,1082.0196137461749,7.9928545684691565,44.79369839899742,3.4544426030856163,20.53766608262703,6.390820713096663,79.44223595033418,17.50769159058423
2018-08-07 00:59:00,1305.604,1062.8419658180308,8.030811674535522,44.20834556419699,3.4648460375676446,19.56253110911742,6.435028055591437,80.05027620183192,17.405248931216594
2018-08-07 01:00:00,1309.89,1071.6563658717641,6.906719132020755,46.811111364821585,3.5092426304191178,15.690432592441434,6.365708829918267,77.90990021242015,17.43543236643382
2018-08-07 01:01:00,1309.981,1071.7612628656732,6.950891762867485,46.84450203228737,3.504957779645297,15.770215410472483,6.354617209651743,77.76620208444892,17.423376555541537
2018-08-07 01:02:00,1310.081,1071.8745333404227,6.994956860838276,46.87808492469496,3.500676988757081,15.850286800020864,6.343530054535101,77.62255630951938,17.411390385488403
2018-08-07 01:03:00,1320.07,1081.1561176644059,7.0497996949921315,47.13439698573776,3.4951202753289565,16.45912409338435,6.323954810662162,77.38309119862977,17.463411397711788
2018-08-07 01:04:00,1300.914,1062.8667253256465,7.109630206779444,46.56442232332113,3.503744547582943,15.586837206950387,6.364257898265507,77.95006749203674,17.3633115208373
2018-08-07 01:05:00,1283.424,1046.1573817309745,7.168747073648521,46.04037305776972,3.5113868801180947,14.801755002776183,6.40081375873202,78.46715905025373,17.27148782677407
2018-08-07 01:06:00,1294.624,1056.53184776578,7.227069442059039,46.3174585321306,3.5063448252853386,15.476191905034348,6.382176991541975,78.24448093568884,17.33350308692865
2018-08-07 01:07:00,1285.614,1047.8278760096796,7.285866681711941,46.03026962879456,3.5102434389071298,15.122282207626634,6.402424958936185,78.54294661740381,17.287161930382137
2018-08-07 01:08:00,1294.279,1055.8092421870206,7.344433523350661,46.23633106119504,3.5062891223646484,15.668544795669806,6.388604440311204,78.38499763812484,17.335504144030484
2018-08-07 01:09:00,1217.892,983.2965042225285,7.628688874370963,44.06867520888618,3.523449285893988,12.347958394006225,6.503993700394016,80.0329037874748,16.884788506242423
2018-08-07 01:10:00,1248.442,1012.0033995970613,7.585210864504631,44.88722960339119,3.5184944292760325,13.783614031446085,6.466322157167306,79.5195489693001,17.073199366950085
2018-08-07 01:11:00,1228.58,992.9920616767882,7.713390653017901,44.29667357557424,3.522057047265148,13.020908836382123,6.496769113264957,79.97790437261938,16.955304310653787
2018-08-07 01:12:00,1223.618,988.0955110629889,7.788587294180337,44.12258659154138,3.5228998400096767,12.907488982207187,6.506579176391231,80.14200581959167,16.927360827968894
2018-08-07 01:13:00,1204.32,969.7706889493365,7.879068822112206,43.55302769359029,3.5243634019732606,12.143226621247049,6.530730806682826,80.50710482812941,16.806736530566553
2018-08-07 01:14:00,1336.588,1094.5819011481103,7.696749886163053,47.1969141942533,3.4855925495260296,18.473395463607567,6.32175602133774,77.65636813792513,17.570447556906295
2018-08-07 01:15:00,1346.888,1103.125704072023,7.770455428445111,46.82601651846294,3.465463053937747,20.299174309986977,6.3234690188335785,77.8911883622798,17.58150602850106
2018-08-07 01:16:00,1345.036,1101.8153594058,7.820113730117838,47.137712362922805,3.475780147948171,19.54582466085873,6.317198917360168,77.71670647121776,17.602283242785287
2018-08-07 01:17:00,1357.042,1110.2552704621328,7.919370456751815,45.74384269011875,3.4293128087198435,23.50734819475573,6.3501468512504236,78.68578663472081,17.545776459919843
2018-08-07 01:18:00,1351.996,1106.6920472269446,7.957663996561964,46.44308962416983,3.452478810788001,21.67876825941296,6.334760201939329,78.24849337809871,17.5837002532797
2018-08-07 01:19:00,1402.774,1142.629120120039,8.195416301592768,40.49355103966739,3.2564054770249258,38.388921502385465,6.480412862077639,82.38812551959525,17.337059318275607
2018-08-07 01:20:00,1335.755,1092.5971891946765,8.052824632843297,46.95560166532712,3.4850418962769703,19.07212192816873,6.340255948491909,78.0700316555717,17.576925168889
2018-08-07 01:21:00,1330.582,1087.5082401927314,8.112408395878207,46.775884832629345,3.4874547760548187,18.911860983559095,6.353604962394084,78.27588417576698,17.55173548948783
2018-08-07 01:22:00,197.531,43.20549874887842,5.334502256832167,8.81942691527452,9.010372555667095,0.0,11.138589882379302,0.0,56.417614423065146
2018-08-07 01:23:00,197.256,42.573787031215076,5.109322865251196,8.66272649260175,9.080922432094484,0.0,11.179090898269768,0.0,57.045138853080175
2018-08-07 01:24:00,194.45,36.934586053720736,3.1443102450736196,7.28008124905628,9.665839797950335,0.0,11.497581935471485,0.0,62.32259400258627
2018-08-07 01:25:00,195.14,38.20189994805777,3.5783072540207517,7.588089735433454,9.541978994951391,0.0,11.433289341654023,0.0,61.19142318369532
2018-08-07 01:26:00,198.456,44.31218879018617,5.679902474337533,9.07920029386852,8.94197139709666,0.0,11.121645120698615,0.0,55.716096647314465
2018-08-07 01:27:00,192.037,30.860455110659323,0.9702963658872611,5.777764628024063,10.369889424471724,0.0,11.91445651200038,0.0,68.53913440095297
2018-08-07 01:28:00,189.776,24.268766344521644,0.0,4.1654410371166755,11.019684302391104,0.0,12.252481338726067,0.0,74.46462440215537
2018-08-07 01:29:00,192.257,30.99458950159437,0.9991621832759859,5.8049102937822825,10.375231189634228,0.0,11.925595438900777,0.0,68.55250789997267
2018-08-07 01:30:00,192.029,30.213286451770223,0.7108211236742077,5.609240915430046,10.47597066230704,0.0,11.989235188230444,0.0,69.42544612573201
2018-08-07 01:31:00,191.021,27.26086785364066,0.0,4.881881867145923,10.79816528875783,0.0,12.171762948613702,0.0,72.3033187069847
2018-08-07 01:32:00,189.929,23.660239444908395,0.0,4.005690172968207,11.110484694158863,0.0,12.313285369388025,0.0,75.23429742799307
2018-08-07 01:33:00,190.168,24.141077026503,0.0,4.119355462970083,11.079281853376731,0.0,12.304555846921257,0.0,74.91872203801495
2018-08-07 01:34:00,191.572,28.124350178112028,0.0,5.0822667361092035,10.755800326252725,0.0,12.169441875507264,0.0,71.83514474984358
2018-08-07 01:35:00,64.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3630000000000067
2018-08-07 01:36:00,62.561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2018-08-07 01:37:00,61.106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2018-08-07 01:38:00,63.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19400000000000261
2018-08-07 01:39:00,63.138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2018-08-07 01:40:00,203.057,50.19836792097669,7.560521798870296,10.477392730810573,8.536925734918256,0.0,10.992310267199827,0.0,51.68648314237413
2018-08-07 01:41:00,203.057,50.08994331758868,7.516307696003339,10.448680642595038,8.55497761225363,0.0,11.005027796484269,0.0,51.83706453482417
